단지고유번호,필지고유번호,시도,시군구,일반구,읍면동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
41820120132740,4182025021102990003,경기도,가평군,,가평읍,읍내리 299-3,경기도 가평군 가평읍 읍내리 299-3,J정동아파트,J정동,J정동아파트,J정동아파트,1,아파트,1,17,2010-11-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120447452,4182025022106940000,경기도,가평군,,가평읍,대곡리 694,경기도 가평군 가평읍 대곡리 694,e편한세상 가평 퍼스트원,e편한세상가평퍼스트원,e편한세상 가평 퍼스트원,,1,아파트,4,472,2023-08-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120439000,4182025021104570005,경기도,가평군,,가평읍,읍내리 457-5,경기도 가평군 가평읍 읍내리 457-5,가평 센트럴파크 더 스카이,가평센트럴파크더스카이,가평 센트럴파크 더 스카이,,1,아파트,2,168,2022-08-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120429914,4182025021110530000,경기도,가평군,,가평읍,읍내리 1053,경기도 가평군 가평읍 읍내리 1053,가평 코아루,가평코아루,가평 코아루,,1,아파트,3,221,2021-11-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120399277,4182025021107660003,경기도,가평군,,가평읍,읍내리 766-3,경기도 가평군 가평읍 읍내리 766-3,가평블루핀,가평블루핀,가평블루핀,,1,아파트,2,119,2019-09-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120094506,4182025022104020001,경기도,가평군,,가평읍,대곡리 402-1,경기도 가평군 가평읍 대곡리 402-1,가평선힐아파트,썬힐,가평선힐아파트,가평선힐아파트,1,아파트,3,180,2008-05-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120073281,4182025021107710001,경기도,가평군,,가평읍,읍내리 771-1,경기도 가평군 가평읍 읍내리 771-1,가평에이원파란채아파트,에이원파란채,가평에이원파란채아파트,가평에이원파란채아파트,1,아파트,3,243,2007-11-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255359,4182025021102700000,경기도,가평군,,가평읍,읍내리 270,경기도 가평군 가평읍 읍내리 270,가평읍내주공아파트,주공,가평읍내주공아파트,가평읍내주공아파트,1,아파트,5,355,1999-11-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120447509,4182025022106950000,경기도,가평군,,가평읍,대곡리 695,경기도 가평군 가평읍 대곡리 695,가평자이,가평자이,가평자이,,1,아파트,6,505,2023-08-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120384602,4182025022102300018,경기도,가평군,,가평읍,대곡리 230-18,경기도 가평군 가평읍 대곡리 230-18,삼성웰타운아파트,삼성웰타운아파트,삼성웰타운아파트,삼성웰타운아파트,1,아파트,1,29,2019-03-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255362,4182025022102960003,경기도,가평군,,가평읍,대곡리 296-3,경기도 가평군 가평읍 대곡리 296-3,삼익아파트,삼익,삼익아파트,삼익아파트,1,아파트,1,19,2002-08-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008175,4182025023102810000,경기도,가평군,,가평읍,달전리 281,경기도 가평군 가평읍 달전리 281,세대넥스빌아파트,세대넥스빌,,세대넥스빌아파트,1,아파트,1,138,1996-02-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255361,4182025021108370001,경기도,가평군,,가평읍,읍내리 837-1,경기도 가평군 가평읍 읍내리 837-1,송안아파트,송안,송안아파트,송안아파트,1,아파트,1,54,2009-10-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008176,4182025023102850001,경기도,가평군,,가평읍,달전리 285-1,경기도 가평군 가평읍 달전리 285-1,신초아파트,신초,,신초아파트,1,아파트,2,89,1993-09-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008169,4182025021102920007,경기도,가평군,,가평읍,읍내리 292-7,경기도 가평군 가평읍 읍내리 292-7,에덴아파트,에덴,에덴아파트,에덴아파트,1,아파트,1,40,1991-08-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120286396,4182025021105920001,경기도,가평군,,가평읍,읍내리 592-1,경기도 가평군 가평읍 읍내리 592-1,에코아파트,에코아파트101동,에코아파트,에코아파트,1,아파트,1,14,2014-03-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120335023,4182025021105900002,경기도,가평군,,가평읍,읍내리 590-2,경기도 가평군 가평읍 읍내리 590-2,에코아파트2차,에코아파트201동,에코아파트2차,에코아파트2차,1,아파트,1,18,2016-04-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120061905,4182025022103600000,경기도,가평군,,가평읍,대곡리 360,경기도 가평군 가평읍 대곡리 360,우림필유아파트,우림필유1단지,우림필유아파트,우림필유아파트,1,아파트,2,190,2006-12-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120070437,4182025022103660008,경기도,가평군,,가평읍,대곡리 366-8,경기도 가평군 가평읍 대곡리 366-8,우림필유아파트,우림필유2단지,우림필유아파트,우림필유아파트,1,아파트,1,18,2006-12-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008177,4182025023103390000,경기도,가평군,,가평읍,달전리 339,경기도 가평군 가평읍 달전리 339,유성아파트,유성,유성아파트,유성아파트,1,아파트,2,84,1993-12-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008170,4182025021102600000,경기도,가평군,,가평읍,읍내리 260,경기도 가평군 가평읍 읍내리 260,정명아파트,정명,정명아파트,정명아파트,1,아파트,2,33,1991-06-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100050145,4182025021107820001,경기도,가평군,,가평읍,읍내리 782-1,경기도 가평군 가평읍 읍내리 782-1,정명힐탑빌라라동,정명힐탑빌라라동,,,1,아파트,1,10,1991-12-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120162726,4182025021107990005,경기도,가평군,,가평읍,읍내리 799-5,경기도 가평군 가평읍 읍내리 799-5,제이정동101동,제이정동101동,,,1,아파트,1,16,2012-07-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120162712,4182025021107990004,경기도,가평군,,가평읍,읍내리 799-4,경기도 가평군 가평읍 읍내리 799-4,제이정동102동,제이정동102동,,,1,아파트,1,10,2012-07-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100053588,4182025021106370000,경기도,가평군,,가평읍,읍내리 637,경기도 가평군 가평읍 읍내리 637,준수아파트,준수아파트B동,준수아파트,준수아파트,1,아파트,1,42,1992-12-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008171,4182025021106370003,경기도,가평군,,가평읍,읍내리 637-3,경기도 가평군 가평읍 읍내리 637-3,준수아파트,준수아파트A동,준수아파트,준수아파트,1,아파트,1,84,1992-11-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008172,4182025021105370001,경기도,가평군,,가평읍,읍내리 537-1,경기도 가평군 가평읍 읍내리 537-1,중앙아파트,중앙,중앙아파트,중앙아파트,1,아파트,2,50,1990-09-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008174,4182025022102850006,경기도,가평군,,가평읍,대곡리 285-6,경기도 가평군 가평읍 대곡리 285-6,태광아파트,태광,태광아파트,태광아파트,1,아파트,2,96,1992-04-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120009797,4182025021107490007,경기도,가평군,,가평읍,읍내리 749-7,경기도 가평군 가평읍 읍내리 749-7,해오름아파트,해오름아파트,,,1,아파트,1,19,2005-06-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008173,4182025021106810003,경기도,가평군,,가평읍,읍내리 681-3,경기도 가평군 가평읍 읍내리 681-3,형진타워,형진타워,,,1,아파트,1,95,1991-12-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255360,4182025021105850000,경기도,가평군,,가평읍,읍내리 585,경기도 가평군 가평읍 읍내리 585,효신아파트,효신(101동),,효신아파트,1,아파트,1,18,2004-09-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120009796,4182025021105850004,경기도,가평군,,가평읍,읍내리 585-4,경기도 가평군 가평읍 읍내리 585-4,효신아파트,효신(102동),효신아파트,효신아파트,1,아파트,1,16,2005-10-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120131582,4182025021102340000,경기도,가평군,,가평읍,읍내리 234,경기도 가평군 가평읍 읍내리 234,휴먼시아,휴먼시아,휴먼시아,휴먼시아,1,아파트,6,335,2010-08-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120449470,4182025021102140000,경기도,가평군,,가평읍,읍내리 214,경기도 가평군 가평읍 읍내리 214,힐스테이트 가평 더뉴클래스,힐스테이트가평더뉴클래스,힐스테이트 가평 더뉴클래스,,1,아파트,7,451,2023-11-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120139999,4182033025103980004,경기도,가평군,,상면,덕현리 398-4,경기도 가평군 상면 덕현리 398-4,청향아파트,청향,청향아파트,청향아파트,1,아파트,1,10,2011-05-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120287336,4182031022106630000,경기도,가평군,,설악면,선촌리 663,경기도 가평군 설악면 선촌리 663,북한강코아루,북한강코아루,북한강코아루,북한강코아루,1,아파트,4,237,2014-04-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120392868,4182031021104260001,경기도,가평군,,설악면,신천리 426-1,경기도 가평군 설악면 신천리 426-1,어젤리아(101동),어젤리아(101동),,,1,아파트,1,28,2019-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120392867,4182031021104200002,경기도,가평군,,설악면,신천리 420-2,경기도 가평군 설악면 신천리 420-2,어젤리아(102동),어젤리아(102동),,,1,아파트,1,28,2019-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008180,4182034521102320002,경기도,가평군,,조종면,현리 232-2,경기도 가평군 조종면 현리 232-2,임성,임성,,,1,아파트,1,47,1994-12-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008181,4182034521102580020,경기도,가평군,,조종면,현리 258-20,경기도 가평군 조종면 현리 258-20,청수주택,청수1동,청수주택,청수주택,1,아파트,1,19,1998-07-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255365,4182032522100240000,경기도,가평군,,청평면,상천리 24,경기도 가평군 청평면 상천리 24,에덴아파트,상천에덴,,에덴아파트,1,아파트,2,70,1991-10-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120360734,4182032521106570001,경기도,가평군,,청평면,청평리 657-1,경기도 가평군 청평면 청평리 657-1,이안 지안스 청평,이안지안스청평,이안 지안스 청평,이안 지안스 청평,1,아파트,4,243,2018-01-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008179,4182032521106340002,경기도,가평군,,청평면,청평리 634-2,경기도 가평군 청평면 청평리 634-2,청수아파트,청수,청수아파트,청수아파트,1,아파트,4,111,1992-10-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120009803,4182032521106260035,경기도,가평군,,청평면,청평리 626-35,경기도 가평군 청평면 청평리 626-35,청일덱스빌 (5동),청일덱스빌(5동),청일덱스빌 (5동),청일덱스빌 (5동),1,아파트,1,7,2004-01-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120009804,4182032521106260036,경기도,가평군,,청평면,청평리 626-36,경기도 가평군 청평면 청평리 626-36,청일덱스빌 (6동),청일덱스빌(6동),청일덱스빌 (6동),청일덱스빌 (6동),1,아파트,1,7,2004-01-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255363,4182032521100760019,경기도,가평군,,청평면,청평리 76-19,경기도 가평군 청평면 청평리 76-19,청일덱스빌(1동),청일덱스빌(1동),청일덱스빌(1동),,1,아파트,1,7,2004-01-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100256323,4182032521100760020,경기도,가평군,,청평면,청평리 76-20,경기도 가평군 청평면 청평리 76-20,청일덱스빌(2동),청일덱스빌(2동),청일덱스빌(2동),,1,아파트,1,7,2004-01-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120009802,4182032521106260012,경기도,가평군,,청평면,청평리 626-12,경기도 가평군 청평면 청평리 626-12,청일덱스빌(3동),청일덱스빌3동,청일덱스빌(3동),청일덱스빌(3동),1,아파트,1,7,2004-01-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100255364,4182032521106260002,경기도,가평군,,청평면,청평리 626-2,경기도 가평군 청평면 청평리 626-2,청일덱스빌(7동),청일덱스빌7동,청일덱스빌(7동),청일덱스빌(7동),1,아파트,1,7,2004-01-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100257751,4182032521100790057,경기도,가평군,,청평면,청평리 79-57,경기도 가평군 청평면 청평리 79-57,청일덱스빌아파트,청일,청일덱스빌아파트,청일덱스빌아파트,1,아파트,1,19,2000-11-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120090866,4182032521103060000,경기도,가평군,,청평면,청평리 306,경기도 가평군 청평면 청평리 306,청평 경남아너스빌,경남아너스빌,청평 경남아너스빌,청평 경남아너스빌,1,아파트,5,217,2008-02-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120070309,4182032521106260008,경기도,가평군,,청평면,청평리 626-8,경기도 가평군 청평면 청평리 626-8,청평로얄아파트,로얄,,청평로얄아파트,1,아파트,2,54,2007-05-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120161221,4182032521108370000,경기도,가평군,,청평면,청평리 837,경기도 가평군 청평면 청평리 837,청평삼성쉐르빌,청평삼성쉐르빌,청평삼성쉐르빌,청평삼성쉐르빌,1,아파트,7,405,2012-06-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120070308,4182032521104720000,경기도,가평군,,청평면,청평리 472,경기도 가평군 청평면 청평리 472,청평세양청마루아파트,청평세양청마루,청평세양청마루아파트,청평세양청마루아파트,1,아파트,6,283,2007-05-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820100008178,4182032521104700037,경기도,가평군,,청평면,청평리 470-37,경기도 가평군 청평면 청평리 470-37,청평청구아파트,청구,청평청구아파트,청평청구아파트,1,아파트,4,354,1998-08-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120286097,4182032521103130018,경기도,가평군,,청평면,청평리 313-18,경기도 가평군 청평면 청평리 313-18,한영 미란채,한영미란채,한영 미란채,한영 미란채,1,아파트,1,28,2014-02-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41820120286783,4182032521103130012,경기도,가평군,,청평면,청평리 313-12,경기도 가평군 청평면 청평리 313-12,현진라벨메종,현진라벨메종,현진라벨메종,현진라벨메종,1,아파트,1,28,2014-03-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120071382,4128111600104540000,경기도,고양덕양구,,고양동,454,경기도 고양덕양구 고양동 454,고양동 우방 유쉘 아파트,고양동우방유쉘아파트,고양동 우방 유쉘 아파트,고양동 우방 유쉘 아파트,1,아파트,8,443,2007-06-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008097,4128111600101970000,경기도,고양덕양구,,고양동,197,경기도 고양덕양구 고양동 197,삼성아파트,삼성,삼성아파트,삼성아파트,1,아파트,3,282,1998-11-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008098,4128111600104140001,경기도,고양덕양구,,고양동,414-1,경기도 고양덕양구 고양동 414-1,윤창APT,윤창APT,윤창APT,윤창APT,1,아파트,4,299,1997-08-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008099,4128111600103990000,경기도,고양덕양구,,고양동,399,경기도 고양덕양구 고양동 399,청구아파트,청구,청구아파트,청구아파트,1,아파트,2,168,1997-10-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100253731,4128111600107190000,경기도,고양덕양구,,고양동,719,경기도 고양덕양구 고양동 719,푸른마을,푸른마을3단지,푸른마을,푸른마을,1,아파트,9,958,2004-06-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120066699,4128111600107300000,경기도,고양덕양구,,고양동,730,경기도 고양덕양구 고양동 730,푸른마을 5단지,푸른마을5단지,푸른마을 5단지,푸른마을 5단지,1,아파트,8,460,2007-04-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120066698,4128111600107240000,경기도,고양덕양구,,고양동,724,경기도 고양덕양구 고양동 724,푸른마을 6단지,푸른마을6단지,푸른마을 6단지,푸른마을 6단지,1,아파트,5,496,2007-04-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120132647,4128111600107520000,경기도,고양덕양구,,고양동,752,경기도 고양덕양구 고양동 752,푸른마을 7단지,푸른마을7단지,푸른마을 7단지,,1,아파트,2,211,2010-10-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120124799,4128111600111210000,경기도,고양덕양구,,고양동,1121,경기도 고양덕양구 고양동 1121,푸른마을10단지,푸른마을10단지,푸른마을 10단지,푸른마을10단지,1,아파트,12,557,2009-11-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120101656,4128111600107350000,경기도,고양덕양구,,고양동,735,경기도 고양덕양구 고양동 735,푸른마을1단지,푸른마을1단지,푸른마을1단지,푸른마을1단지,1,아파트,5,464,2008-09-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100253732,4128111600107200000,경기도,고양덕양구,,고양동,720,경기도 고양덕양구 고양동 720,푸른마을2단지,푸른마을2단지,푸른마을2단지,푸른마을2단지,1,아파트,2,188,2004-09-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120101655,4128111600107340000,경기도,고양덕양구,,고양동,734,경기도 고양덕양구 고양동 734,푸른마을4단지,푸른마을4단지,푸른마을4단지,푸른마을4단지,1,아파트,6,241,2008-09-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008100,4128111600102400006,경기도,고양덕양구,,고양동,240-6,경기도 고양덕양구 고양동 240-6,현대아파트,현대1,현대아파트전체동,현대아파트,1,아파트,7,680,1997-11-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100053592,4128111600102550000,경기도,고양덕양구,,고양동,255,경기도 고양덕양구 고양동 255,현대아파트,현대2,현대아파트,현대아파트,1,아파트,1,111,1997-11-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008101,4128111600101030000,경기도,고양덕양구,,고양동,103,경기도 고양덕양구 고양동 103,화성아파트,화성그린빌,,화성아파트,1,아파트,1,122,1998-06-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120070695,4128111800101800007,경기도,고양덕양구,,관산동,180-7,경기도 고양덕양구 관산동 180-7,관산동 한승미메이드 주상복합 아파트,한승미메이드,관산동 한승미메이드 주상복합 아파트,관산동 한승미메이드 주상복합 아파트,1,아파트,1,57,2007-06-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120286880,4128111800110150000,경기도,고양덕양구,,관산동,1015,경기도 고양덕양구 관산동 1015,더퍼스트프라임,더퍼스트프라임,더퍼스트프라임,더퍼스트프라임,1,아파트,1,272,2014-02-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008089,4128111800101780057,경기도,고양덕양구,,관산동,178-57,경기도 고양덕양구 관산동 178-57,새서울아파트,새서울,,새서울아파트,1,아파트,5,400,1983-07-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008090,4128111800109810000,경기도,고양덕양구,,관산동,981,경기도 고양덕양구 관산동 981,신성아파트,신성,,신성아파트,1,아파트,5,320,1998-05-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008091,4128111800101260000,경기도,고양덕양구,,관산동,126,경기도 고양덕양구 관산동 126,유승아파트,유승(126),유승아파트,유승아파트,1,아파트,3,186,2000-04-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008092,4128111800101370001,경기도,고양덕양구,,관산동,137-1,경기도 고양덕양구 관산동 137-1,유승아파트,유승(137-1),유승아파트,유승아파트,1,아파트,1,32,2000-04-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008093,4128111800101340000,경기도,고양덕양구,,관산동,134,경기도 고양덕양구 관산동 134,윤창,윤창,,,1,아파트,1,45,1989-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100050825,4128111800109960000,경기도,고양덕양구,,관산동,996,경기도 고양덕양구 관산동 996,주공그린빌,주공그린빌,주공그린빌,주공그린빌,1,아파트,16,1192,2003-10-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100253733,4128111800102460003,경기도,고양덕양구,,관산동,246-3,경기도 고양덕양구 관산동 246-3,준성아파트,준성,준성아파트,준성아파트,1,아파트,1,19,2004-01-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008094,4128111800103380004,경기도,고양덕양구,,관산동,338-4,경기도 고양덕양구 관산동 338-4,중앙아파트,중앙,중앙아파트,중앙아파트,1,아파트,3,99,1992-07-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008095,4128111800101510000,경기도,고양덕양구,,관산동,151,경기도 고양덕양구 관산동 151,허스아파트,허스(151),,허스아파트,1,아파트,2,50,1987-01-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281100008096,4128111800101510003,경기도,고양덕양구,,관산동,151-3,경기도 고양덕양구 관산동 151-3,허스아파트,허스(151-3),,허스아파트,1,아파트,2,60,1987-01-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120437756,4128113100106830000,경기도,고양덕양구,,덕은동,683,경기도 고양덕양구 덕은동 683,DMC 디에트르 한강,DMC디에트르한강,DMC 디에트르 한강,DMC 디에트르 한강,1,아파트,7,622,2022-07-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120437877,4128113100106980000,경기도,고양덕양구,,덕은동,698,경기도 고양덕양구 덕은동 698,DMC 한강 에일린의뜰,DMC한강에일린의뜰,DMC 한강 에일린의뜰,DMC 한강 에일린의뜰,1,아파트,2,206,2022-07-06,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120439651,4128113100106580000,경기도,고양덕양구,,덕은동,658,경기도 고양덕양구 덕은동 658,DMC 한강숲 중흥S-CLASS,DMC한강숲중흥S-CLASS,DMC 한강숲 중흥S-CLASS,DMC 한강숲 중흥S-CLASS,1,아파트,12,894,2022-09-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120441147,4128113100106860000,경기도,고양덕양구,,덕은동,686,경기도 고양덕양구 덕은동 686,DMC자이더리버,DMC자이더리버,DMC자이더리버,DMC자이더리버,1,아파트,6,702,2022-11-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120447806,4128113100107100000,경기도,고양덕양구,,덕은동,710,경기도 고양덕양구 덕은동 710,DMC한강 삼정그린코아 더베스트,DMC한강삼정그린코아더베스트,DMC한강 삼정그린코아 더베스트,,1,아파트,4,366,2023-09-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120441362,4128113100105960000,경기도,고양덕양구,,덕은동,596,경기도 고양덕양구 덕은동 596,DMC한강 호반써밋,DMC한강호반써밋,DMC한강 호반써밋,DMC한강 호반써밋,1,아파트,5,560,2022-12-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120441148,4128113100106790000,경기도,고양덕양구,,덕은동,679,경기도 고양덕양구 덕은동 679,DMC한강자이 더 헤리티지,DMC한강자이더헤리티지,DMC한강자이 더 헤리티지,DMC한강자이 더 헤리티지,1,아파트,7,620,2022-11-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120435160,4128113100106640000,경기도,고양덕양구,,덕은동,664,경기도 고양덕양구 덕은동 664,고양덕은 엘에이치 1단지 아파트,고양덕은엘에이치1단지아파트,고양덕은 엘에이치 1단지 아파트,고양덕은 엘에이치 1단지 아파트,1,아파트,4,364,2022-04-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120440311,4128113100105930000,경기도,고양덕양구,,덕은동,593,경기도 고양덕양구 덕은동 593,디엠씨리버포레자이,DMC자이더포레리버뷰,DMC자이 더 포레리버뷰,디엠씨리버포레자이,1,아파트,5,318,2022-10-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120360469,4128110500111070000,경기도,고양덕양구,,도내동,1107,경기도 고양덕양구 도내동 1107,고양 원흥 동일스위트,고양원흥동일스위트,고양 원흥 동일스위트,고양 원흥 동일스위트,1,아파트,14,1257,2018-01-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120293542,4128110500109830000,경기도,고양덕양구,,도내동,983,경기도 고양덕양구 도내동 983,도래울센트럴더포레,도래울센트럴더포레,도래울센트럴더포레,도래울센트럴더포레,1,아파트,18,1193,2014-06-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120278148,4128110500110110000,경기도,고양덕양구,,도내동,1011,경기도 고양덕양구 도내동 1011,도래울센트럴파크(Central Park),도래울센트럴파크(CentralPark),도래울센트럴파크(Central Park),도래울센트럴파크(Central Park),1,아파트,9,598,2013-12-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120277871,4128110500111030000,경기도,고양덕양구,,도내동,1103,경기도 고양덕양구 도내동 1103,도래울파크뷰(PARK VIEW),도래울파크뷰(PARKVIEW),도래울파크뷰(PARK VIEW),도래울파크뷰(PARK VIEW),1,아파트,19,1392,2013-11-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120316539,4128110500110100000,경기도,고양덕양구,,도내동,1010,경기도 고양덕양구 도내동 1010,엘에이치원흥도래울마을,도래울센트럴더힐,도래울 센트럴 더 힐,엘에이치원흥도래울마을,1,아파트,17,1386,2015-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120356764,4128110500110060000,경기도,고양덕양구,,도내동,1006,경기도 고양덕양구 도내동 1006,원흥 호반베르디움 더퍼스트,원흥호반베르디움더퍼스트5단지,원흥 호반베르디움 더퍼스트,원흥 호반베르디움 더퍼스트,1,아파트,11,967,2017-09-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120164494,4128111200103650000,경기도,고양덕양구,,동산동,365,경기도 고양덕양구 동산동 365,동산마을 22단지 호반베르디움,동산마을22단지호반베르디움,동산마을 22단지 호반베르디움,동산마을 22단지 호반베르디움,1,아파트,18,1426,2012-10-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120162477,4128111200103440000,경기도,고양덕양구,,동산동,344,경기도 고양덕양구 동산동 344,동산마을 호반베르디움,동산마을21단지호반베르디움,동산마을 호반베르디움,동산마을 호반베르디움,1,아파트,5,405,2012-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120305359,4128111100103310000,경기도,고양덕양구,,삼송동,331,경기도 고양덕양구 삼송동 331,삼송 스타클래스,삼송스타클래스,삼송 스타클래스,,1,아파트,9,627,2014-12-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120324102,4128111100103110000,경기도,고양덕양구,,삼송동,311,경기도 고양덕양구 삼송동 311,삼송2차아이파크,삼송2차아이파크,삼송2차아이파크,,1,아파트,10,1066,2015-08-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
41281120322459,4128111100103320000,경기도,고양덕양구,,삼송동,332,경기도 고양덕양구 삼송동 332,삼송마을18단지,삼송마을18단지,삼송마을18단지,삼송마을18단지,1,아파트,19,1890,2015-06-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
